sku,brand,name,category,volume,country,purchase_price,retail_price,my_retail,selected,source_sheet,source_row
DARE-0005,DARE,Маска для волосся DARE Lithium,Mask,250 ml,Ukraine,595.0,850.0,850.0,yes,DARE_CLEAN,6
DARE-0007,DARE,Шампунь для волосся Dare Carbon — Shampoo for Sebum Balance,Shampoo,200 ml,Ukraine,343.0,490.0,490.0,yes,DARE_CLEAN,8
DARE-0008,DARE,Шампунь для волосся Dare Carbon — Shampoo for Sebum Balance,Shampoo,400 ml,Ukraine,595.0,850.0,850.0,yes,DARE_CLEAN,9
DARE-0009,DARE,Шампунь для волосся DARE Nutrition Hydration Smoothing,Shampoo,250 ml,Ukraine,490.0,700.0,700.0,yes,DARE_CLEAN,10
OLOR-0002,Olorchee,Шампунь для живлення та зволоження волосся Nourshing Moisture Extra Moist,Shampoo,80 ml,Italy,230.0,400.0,400.0,yes,OLORCHEE_CLEAN,3
OLOR-0003,Olorchee,Шампунь для живлення та зволоження волосся Nourshing Moisture Extra Moist,Shampoo,300 ml,Italy,470.0,820.0,820.0,yes,OLORCHEE_CLEAN,4
OLOR-0004,Olorchee,Шампунь для живлення та зволоження волосся Nourshing Moisture Extra Moist,Shampoo,800 ml,Italy,1070.0,1860.0,1860.0,yes,OLORCHEE_CLEAN,5
OLOR-0007,Olorchee,Шампунь проти лупи Anti Dandruff Shampoo,Shampoo,300 ml,Italy,470.0,820.0,820.0,yes,OLORCHEE_CLEAN,8
OLOR-0008,Olorchee,Шампунь проти лупи Anti Dandruff Shampoo,Shampoo,800 ml,Italy,1070.0,1860.0,1860.0,yes,OLORCHEE_CLEAN,9
OLOR-0011,Olorchee,Шампунь для жирного волосся Anti Grease Shampoo,Shampoo,300 ml,Italy,470.0,820.0,820.0,yes,OLORCHEE_CLEAN,12
OLOR-0012,Olorchee,Шампунь для жирного волосся Anti Grease Shampoo,Shampoo,800 ml,Italy,1070.0,1860.0,1860.0,yes,OLORCHEE_CLEAN,13
OLOR-0014,Olorchee,Освіжаючий шампунь Ice Cool Shampoo,Shampoo,300 ml,Italy,600.0,1040.0,1040.0,yes,OLORCHEE_CLEAN,15
OLOR-0015,Olorchee,Освіжаючий шампунь Ice Cool Shampoo,Shampoo,800 ml,Italy,1115.0,1940.0,1940.0,yes,OLORCHEE_CLEAN,16
OLOR-0017,Olorchee,Кондиціонер для живлення волосся Nutrient Nourishing Conditioner,Conditioner,300 ml,Italy,575.0,1000.0,1000.0,yes,OLORCHEE_CLEAN,18
OLOR-0018,Olorchee,Кондиціонер для живлення волосся Nutrient Nourishing Conditioner,Conditioner,800 ml,Italy,1060.0,1840.0,1840.0,yes,OLORCHEE_CLEAN,19
OLOR-0022,Olorchee,Експрес-догляд для відновлення волосся Recovery Cream One Minute Repair,Treatment,300 ml,Italy,630.0,1100.0,1100.0,yes,OLORCHEE_CLEAN,23
OLOR-0023,Olorchee,Експрес-догляд для відновлення волосся Recovery Cream One Minute Repair,Treatment,800 ml,Italy,1190.0,2070.0,2070.0,yes,OLORCHEE_CLEAN,24
OLOR-0024,Olorchee,Незмивний крем для кучерявого волосся Miracle Wave Creme,Leave-In,280 ml,Italy,575.0,1000.0,1000.0,yes,OLORCHEE_CLEAN,25
OLOR-0025,Olorchee,Спрей-сироватка з маслом аргани Miracle Hair Serum,Serum,220 ml,Italy,575.0,1000.0,1000.0,yes,OLORCHEE_CLEAN,26
OLOR-0026,Olorchee,Олія макадамії Miracle Macadamia Oil,Oil,50 ml,Italy,575.0,1000.0,1000.0,yes,OLORCHEE_CLEAN,27
OLOR-0029,Olorchee,Маска для глибокого відновлення волосся Hair Treatment Deep Repair,Mask,500 ml,Italy,790.0,1380.0,1380.0,yes,OLORCHEE_CLEAN,30
OLOR-0030,Olorchee,Маска для глибокого відновлення волосся Hair Treatment Deep Repair,Mask,1000 ml,Italy,1430.0,2480.0,2480.0,yes,OLORCHEE_CLEAN,31
OLOR-0031,Olorchee,Маска для інтенсивного зволоження волосся Hydro Spa,Mask,500 ml,Italy,950.0,1660.0,1660.0,yes,OLORCHEE_CLEAN,32
OLOR-0032,Olorchee,Маска для інтенсивного зволоження волосся Hydro Spa,Mask,1000 ml,Italy,1590.0,2760.0,2760.0,yes,OLORCHEE_CLEAN,33
OLOR-0034,Olorchee,Незмивна живильна маска Intensive Nourising Leave In,Leave-In,250 ml,Italy,450.0,780.0,780.0,yes,OLORCHEE_CLEAN,35
OLOR-0035,Olorchee,Лосьйон для пошкодженого волосся Hair Essence Lotion,Lotion,30 ml,Italy,85.0,150.0,150.0,yes,OLORCHEE_CLEAN,36
OLOR-0036,Olorchee,Лосьйон для пошкодженого волосся Hair Essence Lotion,Lotion,30 ml * 24,Italy,2010.0,3500.0,3500.0,yes,OLORCHEE_CLEAN,37
OLOR-0037,Olorchee,Захист шкіри голови Scalp Protector,Scalp Care,100 ml,Italy,410.0,720.0,720.0,yes,OLORCHEE_CLEAN,38
OLOR-0038,Olorchee,Засіб для збереження кольору волосся Color Save Infusion,Color Care,10 ml * 10,Italy,1265.0,2200.0,2200.0,yes,OLORCHEE_CLEAN,39
MS-0001,Milk Shake,МЕЙК МАЙ ДЕЙ Шампунь пом'якшуючий,Shampoo,1000 ml,Italy,1203.84,2046.53,2046.53,yes,MILK_SHAKE_CLEAN,2
MS-0002,Milk Shake,МЕЙК МАЙ ДЕЙ Шампунь пом'якшуючий,Shampoo,300 ml,Italy,580.8,987.36,987.36,yes,MILK_SHAKE_CLEAN,3
MS-0004,Milk Shake,МЕЙК МАЙ ДЕЙ Кондиціонер пом'якшуючий,Conditioner,1000 ml,Italy,1543.86,2632.21,2632.21,yes,MILK_SHAKE_CLEAN,5
MS-0005,Milk Shake,МЕЙК МАЙ ДЕЙ Кондиціонер пом'якшуючий,Conditioner,250 ml,Italy,613.8,1043.46,1043.46,yes,MILK_SHAKE_CLEAN,6
MS-0007,Milk Shake,МЕЙК МАЙ ДЕЙ ЛІВ-ІН Крем-пінка незмивна для зволоження волосся,Leave-In,200 ml,Italy,567.6,964.92,964.92,yes,MILK_SHAKE_CLEAN,8
MS-0013,Milk Shake,Мейк май дей ГОУ ПІНК Шампунь,Shampoo,300 ml,Italy,580.8,987.3,987.3,yes,MILK_SHAKE_CLEAN,10
MS-0014,Milk Shake,Мейк май дей ГОУ ПІНК Кондиціонер,Conditioner,300 ml,Italy,613.8,1043.6,1043.6,yes,MILK_SHAKE_CLEAN,11
MS-0015,Milk Shake,Мейк май дей ГОУ ПІНК Крем-пінка незмивна для зволоження волосся,Leave-In,200 ml,Italy,567.6,964.9,964.9,yes,MILK_SHAKE_CLEAN,12
MS-0016,Milk Shake,ІНКРЕДІБЛ МІЛК Молочко 12 ефектів для всіх типів волосся,Leave-In,150 ml,Italy,611.1,1038.9,1038.9,yes,MILK_SHAKE_CLEAN,13
MS-0018,Milk Shake,ЛІВ-ІН Кондиціонер Незмивний для зволоження волосся,Conditioner,350 ml,Italy,493.6,839.2,839.2,yes,MILK_SHAKE_CLEAN,15
MS-0021,Milk Shake,ІНКРЕДІБЛ ОЛ Олійка незмивна,Oil,50 ml,Italy,1003.2,1705.4,1705.4,yes,MILK_SHAKE_CLEAN,18
MS-0022,Milk Shake,ІНКРЕДІБЛ Сироватка для зволоження для всіх типів волосся,Serum,50 ml,Italy,1024.2,1741.3,1741.3,yes,MILK_SHAKE_CLEAN,19
MS-0024,Milk Shake,КОЛОР Шампунь для фарбованого волосся,Shampoo,1000 ml,Italy,893.6,1519.9,1519.9,yes,MILK_SHAKE_CLEAN,20
MS-0025,Milk Shake,КОЛОР Шампунь для фарбованого волосся,Shampoo,300 ml,Italy,432.9,736.03,736.03,yes,MILK_SHAKE_CLEAN,21
MS-0027,Milk Shake,КОЛОР Шампунь для фарбованого волосся безсульфатний,Shampoo,1000 ml,Italy,1265.8,2152.0,2152.0,yes,MILK_SHAKE_CLEAN,23
MS-0028,Milk Shake,КОЛОР Шампунь для фарбованого волосся безсульфатний,Shampoo,300 ml,Italy,541.2,920.04,920.04,yes,MILK_SHAKE_CLEAN,24
MS-0029,Milk Shake,КОЛОР Кондиціонер для фарбованого волосся,Conditioner,1000 ml,Italy,1025.6,1743.5,1743.5,yes,MILK_SHAKE_CLEAN,25
MS-0030,Milk Shake,КОЛОР Кондиціонер для фарбованого волосся,Conditioner,300 ml,Italy,446.1,758.4,758.4,yes,MILK_SHAKE_CLEAN,26
MS-0032,Milk Shake,КОЛОР Маска для фарбованого волосся,Mask,200 ml,Italy,595.3,1012.04,1012.04,yes,MILK_SHAKE_CLEAN,28
MS-0033,Milk Shake,КОЛОР Маска для фарбованого волосся,Mask,500 ml,Italy,1364.8,2320.3,2320.3,yes,MILK_SHAKE_CLEAN,29
OLI-0001,Oliere,Кондиціонер для реконструкції волосся Valour OLIE'RE PARIS,Conditioner,500 ml,France,1716.0,2860.0,2860.0,yes,OLIERE_CLEAN,2
OLI-0002,Oliere,Крем зволожуючий для фарбованого волосся Color E'Clat OLIE'RE PARIS,Cream,500 ml,France,1554.0,2590.0,2590.0,yes,OLIERE_CLEAN,3
OLI-0003,Oliere,Спрей-маска незмивна для нормального та сухого волосся Ordinaire OLIE'RE PARIS,Leave-In,300 ml,France,1590.0,2650.0,2650.0,yes,OLIERE_CLEAN,4
OLI-0004,Oliere,Спрей-маска незмивна для реконструкції волосся Valour OLIE'RE PARIS,Leave-In,300 ml,France,1590.0,2650.0,2650.0,yes,OLIERE_CLEAN,5
OLI-0005,Oliere,Спрей-маска незмивна для фарбованого волосся Color E'Clat OLIE'RE PARIS,Leave-In,300 ml,France,1590.0,2650.0,2650.0,yes,OLIERE_CLEAN,6
OLI-0006,Oliere,Спрей-маска незмивна для хвилястого та кучерявого волосся Hydra Wave OLIE'RE PARIS,Leave-In,300 ml,France,1590.0,2650.0,2650.0,yes,OLIERE_CLEAN,7
OLI-0007,Oliere,Маска для збереження кольору фарбованого волосся Color E'Clat OLIE'RE PARIS,Mask,500 ml,France,1770.0,2950.0,2950.0,yes,OLIERE_CLEAN,8
OLI-0008,Oliere,Маска для нейтралізації жовтих та помаранчевих відтінків Color E'Clat Acai OLIE'RE PARIS,Mask,500 ml,France,1770.0,2950.0,2950.0,yes,OLIERE_CLEAN,9
OLI-0009,Oliere,Маска для нормального та сухого волосся Ordinaire OLIE'RE PARIS,Mask,500 ml,France,1770.0,2950.0,2950.0,yes,OLIERE_CLEAN,10
OLI-0010,Oliere,Маска для реконструкції волосся Valour OLIE'RE PARIS,Mask,500 ml,France,1770.0,2950.0,2950.0,yes,OLIERE_CLEAN,11
OLI-0011,Oliere,Маска зволожуюча для кучерявого волосся Hydra Wave OLIE'RE PARIS,Mask,500 ml,France,1770.0,2950.0,2950.0,yes,OLIERE_CLEAN,12
OLI-0012,Oliere,Сироватка для нормального та сухого волосся Ordinaire OLIE'RE PARIS,Serum,150 ml,France,1716.0,2860.0,2860.0,yes,OLIERE_CLEAN,13
OLI-0013,Oliere,Сироватка для реконструкції волосся Valour OLIE'RE PARIS,Serum,150 ml,France,1716.0,2860.0,2860.0,yes,OLIERE_CLEAN,14
OLI-0014,Oliere,Сироватка для фарбованого волосся Color E'Clat OLIE'RE PARIS,Serum,150 ml,France,1716.0,2860.0,2860.0,yes,OLIERE_CLEAN,15
OLI-0015,Oliere,Сироватка для хвилястого та кучерявого волосся Hydra Wave OLIE'RE PARIS,Serum,150 ml,France,1716.0,2860.0,2860.0,yes,OLIERE_CLEAN,16
OLI-0016,Oliere,Шампунь безсольовий для кучерявого волосся Hydra Wave OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,17
OLI-0017,Oliere,Шампунь для збереження кольору фарбованого волосся Color E'Clat OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,18
OLI-0018,Oliere,Шампунь для нейтралізації жовтих та помаранчевих відтінків Color E'Clat Acai OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,19
OLI-0019,Oliere,Шампунь для реконструкції волосся Valour OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,20
OLI-0020,Oliere,Шампунь проти лупи Color E'Clat OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,21
OLI-0021,Oliere,Шампунь для нормального та сухого волосся Ordinaire OLIE'RE PARIS,Shampoo,500 ml,France,1482.0,2470.0,2470.0,yes,OLIERE_CLEAN,22
DPL-0001,Deeply,Скраб-мікропілінг для шкіри голови,Scalp Scrub,300 ml,Ukraine,220.0,440.0,440.0,yes,DEEPLY_CLEAN,2
DPL-0002,Deeply,Освіжаючий пілінг для шкіри голови,Scalp Peeling,200 ml,Ukraine,320.0,640.0,640.0,yes,DEEPLY_CLEAN,3
DPL-0003,Deeply,Безсульфатний шампунь,Shampoo,1000 ml,Ukraine,600.0,1200.0,1200.0,yes,DEEPLY_CLEAN,4
DPL-0004,Deeply,Безсульфатний шампунь,Shampoo,250 ml,Ukraine,180.0,360.0,360.0,yes,DEEPLY_CLEAN,5
DPL-0005,Deeply,Зволожуючий шампунь,Shampoo,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,6
DPL-0006,Deeply,Зволожуючий шампунь,Shampoo,250 ml,Ukraine,160.0,320.0,320.0,yes,DEEPLY_CLEAN,7
DPL-0007,Deeply,Нормалізуючий шампунь,Shampoo,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,8
DPL-0008,Deeply,Нормалізуючий шампунь,Shampoo,250 ml,Ukraine,160.0,320.0,320.0,yes,DEEPLY_CLEAN,9
DPL-0009,Deeply,Зволожуючий кондиціонер,Conditioner,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,10
DPL-0010,Deeply,Зволожуючий кондиціонер,Conditioner,250 ml,Ukraine,170.0,340.0,340.0,yes,DEEPLY_CLEAN,11
DPL-0011,Deeply,Відновлюючий кондиціонер,Conditioner,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,12
DPL-0012,Deeply,Відновлюючий кондиціонер,Conditioner,250 ml,Ukraine,170.0,340.0,340.0,yes,DEEPLY_CLEAN,13
DPL-0013,Deeply,Спрей-термозахист 10 в 1,Leave-In,200 ml,Ukraine,270.0,540.0,540.0,yes,DEEPLY_CLEAN,14
DPL-0014,Deeply,Сольовий спрей,Styling,200 ml,Ukraine,170.0,340.0,340.0,yes,DEEPLY_CLEAN,15
DPL-0015,Deeply,Шовковий флюїд,Hair Oil,100 ml,Ukraine,270.0,540.0,540.0,yes,DEEPLY_CLEAN,16
DPL-0016,Deeply,Зволожуюча маска,Mask,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,17
DPL-0017,Deeply,Зволожуюча маска,Mask,300 ml,Ukraine,220.0,440.0,440.0,yes,DEEPLY_CLEAN,18
DPL-0018,Deeply,Відновлююча маска,Mask,1000 ml,Ukraine,650.0,1300.0,1300.0,yes,DEEPLY_CLEAN,19
DPL-0019,Deeply,Відновлююча маска,Mask,300 ml,Ukraine,250.0,500.0,500.0,yes,DEEPLY_CLEAN,20
DPL-0020,Deeply,Глянцева маска,Mask,1000 ml,Ukraine,790.0,1580.0,1580.0,yes,DEEPLY_CLEAN,21
DPL-0021,Deeply,Глянцева маска,Mask,300 ml,Ukraine,330.0,660.0,660.0,yes,DEEPLY_CLEAN,22
DPL-0022,Deeply,Шампунь глибокого очищення pH 6.5,Deep Clean Shampoo,1000 ml,Ukraine,390.0,450.0,450.0,yes,DEEPLY_CLEAN,23
DPL-0023,Deeply,Шампунь глибокого очищення pH 7.3,Deep Clean Shampoo,1000 ml,Ukraine,390.0,450.0,450.0,yes,DEEPLY_CLEAN,24
DPL-0024,Deeply,Шампунь глибокого очищення pH 8.0,Deep Clean Shampoo,1000 ml,Ukraine,390.0,450.0,450.0,yes,DEEPLY_CLEAN,25
DPL-0025,Deeply,Амінокислотний спрей-реконструктор,Reconstruction,200 ml,Ukraine,580.0,680.0,680.0,yes,DEEPLY_CLEAN,26
DPL-0026,Deeply,Ліпідний бустер для реконструкції,Reconstruction,100 ml,Ukraine,400.0,550.0,550.0,yes,DEEPLY_CLEAN,27
DPL-0027,Deeply,Протеїновий бустер для реконструкції,Reconstruction,100 ml,Ukraine,400.0,550.0,550.0,yes,DEEPLY_CLEAN,28
DPL-0028,Deeply,Нано-розпилювач,Accessory,1 шт,Ukraine,650.0,950.0,950.0,yes,DEEPLY_CLEAN,29
DPL-0029,Deeply,Амінокислотна маска-підкладка,Cold Recovery,300 ml,Ukraine,890.0,990.0,990.0,yes,DEEPLY_CLEAN,30
DPL-0030,Deeply,Ліпідна маска-підкладка,Cold Recovery,300 ml,Ukraine,890.0,990.0,990.0,yes,DEEPLY_CLEAN,31
DPL-0031,Deeply,Протеїнова маска-підкладка,Cold Recovery,300 ml,Ukraine,890.0,990.0,990.0,yes,DEEPLY_CLEAN,32
DPL-0032,Deeply,Крок 1,Cold Recovery,250 ml,Ukraine,780.0,880.0,880.0,yes,DEEPLY_CLEAN,33
DPL-0033,Deeply,Крок 2,Cold Recovery,250 ml,Ukraine,780.0,880.0,880.0,yes,DEEPLY_CLEAN,34
DPL-0034,Deeply,Brilliant Finishing Cream,Hair Cream,200 ml,Ukraine,390.0,780.0,780.0,yes,DEEPLY_CLEAN,35
DPL-0035,Deeply,Magnetic Chelating Shampoo,Chelating Shampoo,250 ml,Ukraine,240.0,360.0,360.0,yes,DEEPLY_CLEAN,36
DPL-0036,Deeply,Бальзам для блонду,Blonde,250 ml,Ukraine,160.0,320.0,320.0,yes,DEEPLY_CLEAN,37
DPL-0037,Deeply,Шампунь для блонду,Blonde,250 ml,Ukraine,160.0,320.0,320.0,yes,DEEPLY_CLEAN,38
DPL-0038,Deeply,Стимулююча сироватка,Hair Growth,100 ml,Ukraine,340.0,680.0,680.0,yes,DEEPLY_CLEAN,39
DPL-0039,Deeply,Шампунь для росту волосся,Hair Growth,250 ml,Ukraine,190.0,380.0,380.0,yes,DEEPLY_CLEAN,40
DPL-0040,Deeply,Відновлюючий шампунь,Recovery,1000 ml,Ukraine,550.0,1100.0,1100.0,yes,DEEPLY_CLEAN,41
DPL-0041,Deeply,Відновлюючий шампунь,Recovery,250 ml,Ukraine,160.0,320.0,320.0,yes,DEEPLY_CLEAN,42
DPL-0042,Deeply,Глибокозволожуюча маска,Recovery Mask,1000 ml,Ukraine,1180.0,1480.0,1480.0,yes,DEEPLY_CLEAN,43
DPL-0043,Deeply,Глибокозволожуюча маска,Recovery Mask,300 ml,Ukraine,400.0,600.0,600.0,yes,DEEPLY_CLEAN,44
DPL-0044,Deeply,Розгладжуючий кондиціонер,Conditioner,250 ml,Ukraine,210.0,420.0,420.0,yes,DEEPLY_CLEAN,45
